segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,days_since_start,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,lag_1h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,lag_2h_total,lag_3h_total,lag_24h_total,lag_168h_total
osm_way_548524980,2023-11-10 05:00:00,8,11,0,0,0,0,19,12.97905629257016,77.579264892559,12.979066866654659,77.57907847997792,12978,77580,Upparpet,BTP058 - Subbanna Junction,Named Junction,secondary,9.0,2001,osm_overpass_nearest_road,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",6th Cross Road,tertiary,"LINESTRING (77.5814238 12.9788635, 77.5813476 12.9788978, 77.581298 12.9789125, 77.5798959 12.979021, 77.5795785 12.9790472, 77.5783025 12.9791192, 77.5771746 12.9791906, 77.5771507 12.9791846, 77.5771002 12.9791649)",1790.0,0.5445695162762397,0.8,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.20833333333333334,0.7666565257073319,1.2777608761788866,0.7430483723760267,0.9157286279282021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36954518,2023-11-10 06:00:00,7,0,0,0,0,0,7,12.976315461382207,77.57844066156758,12.976299873148976,77.5784038765388,12975,77578,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,residential,6.0,1121,osm_overpass_nearest_road,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2nd Main Road,residential,"LINESTRING (77.5786807 12.9768683, 77.5786723 12.9768176, 77.5785575 12.9765692, 77.5784149 12.9762582, 77.5782112 12.9758138, 77.5781773 12.9757734)",1010.0,0.30727106784301794,0.5666666666666667,6,4,11,314,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.25,0.700943109218132,0.8688773958016429,0.6543352601156069,0.7376939458472772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36957712,2023-11-10 06:00:00,0,0,1,0,0,0,1,12.977085475963761,77.57561449181279,12.977405947822087,77.57553810521472,12976,77575,Upparpet,BTP040 - Elite Junction,Named Junction,secondary,9.0,3260,osm_overpass_nearest_road,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Subedar Chatram Road,tertiary,"LINESTRING (77.5750712 12.9790093, 77.5750959 12.9789184, 77.5751065 12.9788837, 77.5753273 12.9781782, 77.5754995 12.9777026, 77.5756652 12.9772165, 77.5756806 12.9771586, 77.5756976 12.9770902, 77.5757338 12.9766699, 77.5757767 12.976155, 77.5757909 12.9760778, 77.5758211 12.9759617, 77.5758576 12.9758588, 77.5759144 12.9757236, 77.5759921 12.9756394, 77.5760561 12.975533, 77.5760632 12.9755044, 77.5760617 12.9754284, 77.5760653 12.9753626, 77.5760588 12.9752631, 77.5760832 12.9751678)",2945.0,0.8959537572254336,1.0,6,4,11,314,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.25,1.336172801947064,0.6133252205658656,0.6543352601156069,0.7376939458472772,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_45297816,2023-11-10 06:00:00,2,0,1,0,0,0,3,13.005497548196859,77.56993980701901,13.005516222260274,77.56918998390411,13005,77569,Malleshwaram,No Junction,No Junction,secondary,9.0,876,osm_overpass_nearest_road,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",15th Cross Road,tertiary,"LINESTRING (77.5739373 13.0054147, 77.5735864 13.0054169, 77.5731541 13.0054296, 77.5726761 13.0054391, 77.5721695 13.0054428, 77.5720693 13.005444, 77.5718896 13.0054416, 77.5716925 13.005441, 77.5716653 13.0054409, 77.5712594 13.0054368, 77.5712126 13.0054364, 77.5707973 13.0054389, 77.5704825 13.005453, 77.5704247 13.0054575, 77.5699421 13.005474, 77.5696025 13.005489, 77.5692916 13.005499, 77.569237 13.0054989, 77.5691959 13.0055008, 77.5681646 13.0055491, 77.5676058 13.0055706, 77.5673945 13.0055722, 77.567161 13.0055745, 77.5671399 13.005576, 77.566987 13.0055872, 77.5669593 13.0055908, 77.5667143 13.0056226, 77.5664784 13.0056255, 77.5659447 13.0056292)",870.0,0.26467903863705505,0.4166666666666667,6,4,11,314,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.25,0.6790386370550654,0.5111043504715547,0.6543352601156069,0.7376939458472772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
osm_way_515732742,2023-11-10 06:00:00,19,1,2,0,0,0,22,12.997921294986323,77.54493236260319,12.997638214939947,77.54667750318588,12997,77543,Vijayanagara,BTP205 - Modi Hospital Junction,Named Junction,secondary,9.0,1243,osm_overpass_nearest_road,"Padmabhushan Dr MC Modi Road, Phase 1, Manjunatha Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Modi Hospital Main Road,secondary,"LINESTRING (77.5489903 12.9975251, 77.5489437 12.9975227, 77.548436 12.9974964, 77.5484299 12.9974962, 77.5476825 12.9974667, 77.5465163 12.9974227, 77.5464283 12.9974194, 77.5463675 12.9974172, 77.5462716 12.9974204, 77.5459103 12.9974325, 77.5454662 12.9974488, 77.5450397 12.9974962, 77.5449022 12.997533, 77.5427821 12.9983669, 77.5423629 12.9986017, 77.541779 12.9989724, 77.5416311 12.9990606, 77.541438 12.9991758, 77.5412835 12.9992647, 77.5412555 12.9992808, 77.541132 12.9993701)",1169.0,0.3556434438697901,0.6333333333333333,6,4,11,314,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.25,0.5549132947976878,1.5333130514146638,0.6543352601156069,0.7376939458472772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1091199881,2023-11-10 07:00:00,0,2,0,0,0,0,2,13.008147238061879,77.69498636068339,13.008125207798164,77.69524381532109,13008,77694,K.R. Pura,No Junction,No Junction,residential,6.0,1090,osm_overpass_nearest_road,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,service,"LINESTRING (77.6957101 13.0082611, 77.6956638 13.0081853, 77.6954349 13.008145, 77.6951329 13.0081209, 77.6948276 13.0081269, 77.6947271 13.0081289, 77.6945944 13.008135, 77.694451 13.0081416, 77.6943118 13.0081692, 77.6942415 13.0082272)",935.0,0.28445390933982356,0.5,7,4,11,314,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.2916666666666667,0.10952236081533312,0.10222087009431093,0.6102829327654397,0.6814724672954062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1158621923,2023-11-10 07:00:00,0,3,0,0,0,0,3,12.982864874124026,77.61079119375364,12.981663721704297,77.61032356718864,12982,77610,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,2746,osm_overpass_nearest_road,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Kamaraj Road,tertiary,"LINESTRING (77.6100994 12.981036, 77.6101421 12.9811601, 77.610227 12.9814067, 77.6102618 12.9815071, 77.6102719 12.9815371, 77.6102848 12.9815765, 77.6105128 12.9822064, 77.6105482 12.982335, 77.6105896 12.9826403, 77.6106274 12.9828988, 77.6106499 12.9830532, 77.6106643 12.9830954, 77.6107615 12.9832888, 77.6109992 12.9836568, 77.6112553 12.9838788, 77.6114976 12.9840777, 77.6117128 12.9842886, 77.6117556 12.9843505, 77.6117965 12.9844973)",2424.0,0.7374505628232431,0.9166666666666666,7,4,11,314,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.2916666666666667,1.438393672041375,1.328871311226042,0.6102829327654397,0.6814724672954062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1278975050,2023-11-10 07:00:00,15,0,0,0,0,0,15,12.964638984106822,77.53959511971502,12.964807015938337,77.53907634540067,12965,77538,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,secondary,9.0,1741,osm_overpass_nearest_road,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",5th Main Road,secondary,"LINESTRING (77.538189 12.9650872, 77.5385739 12.9649567, 77.5391349 12.964763, 77.5395405 12.9646229, 77.540567 12.9643633, 77.5410181 12.9642473)",1730.0,0.5263157894736842,0.75,7,4,11,314,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.2916666666666667,0.6498326741709766,0.7666565257073319,0.6102829327654397,0.6814724672954062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
osm_way_143240402,2023-11-10 07:00:00,0,2,0,0,0,0,2,12.982223648495228,77.60825404844631,12.982099735372636,77.60858894071191,12981,77610,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,899,osm_overpass_nearest_road,"Commercial Street, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial Street,unclassified,"LINESTRING (77.6102719 12.9815371, 77.610227 12.981552, 77.6098421 12.9816826, 77.6098182 12.9816904, 77.6097827 12.9817019, 77.6097659 12.9817074, 77.6089962 12.9819652, 77.608971 12.9819737, 77.6089509 12.9819804, 77.6083756 12.9821729, 77.608346 12.9821818, 77.6083134 12.9821929, 77.6077146 12.9824127, 77.6076854 12.9824227, 77.6076598 12.9824316, 77.6071332 12.9826107, 77.6071027 12.9826218, 77.6070656 12.9826348, 77.6062768 12.9829051, 77.6062389 12.9829181)",842.0,0.2561606327958625,0.35,7,4,11,314,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.2916666666666667,0.2628536659567995,0.35777304533008825,0.6102829327654397,0.6814724672954062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_149418897,2023-11-10 07:00:00,1,0,0,0,0,0,1,13.010605932937187,77.55467891143944,13.011089133245383,77.55461549643799,13011,77554,Malleshwaram,No Junction,No Junction,residential,6.0,758,osm_overpass_nearest_road,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,service,"LINESTRING (77.5544985 13.0116833, 77.5545215 13.0116554, 77.55453 13.0116441, 77.5545595 13.0116049, 77.5545809 13.0114899, 77.5545881 13.0110408, 77.5545934 13.0104682, 77.5545974 13.0100358, 77.5545972 13.0100176, 77.5546025 13.0100001, 77.5546128 13.0099849, 77.5546313 13.009971, 77.5546536 13.0099646, 77.5551459 13.0099685, 77.5551701 13.0099789, 77.5551919 13.0099936, 77.5552109 13.0100126, 77.5552257 13.0100348)",635.0,0.19318527532704594,0.03333333333333333,7,4,11,314,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.2916666666666667,0.14602981442044416,0.25555217523577733,0.6102829327654397,0.6814724672954062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36884561,2023-11-10 07:00:00,0,2,0,0,0,0,2,12.97824356424307,77.58089361338057,12.977598505214372,77.58039964762457,12977,77580,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,secondary,9.0,863,osm_overpass_nearest_road,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Kalidasa Road,tertiary,"LINESTRING (77.5799536 12.9767572, 77.5799706 12.9768423, 77.5799782 12.9768806, 77.5802402 12.9772665, 77.5804517 12.9775781, 77.5804614 12.9775923, 77.5810821 12.9785067, 77.5813476 12.9788978, 77.5813716 12.9789343, 77.5817433 12.9794981, 77.5817508 12.9795174, 77.5817352 12.9795773, 77.5817004 12.9796232, 77.5816277 12.9797193)",802.0,0.24399148159415882,0.25833333333333336,7,4,11,314,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.2916666666666667,0.5841192576817766,0.7155460906601765,0.6102829327654397,0.6814724672954062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36967993,2023-11-10 07:00:00,1,2,0,0,0,0,3,12.981327453737364,77.60904031191417,12.981402506567235,77.60880063594286,12981,77608,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,2034,osm_overpass_nearest_road,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Dispensary Road,tertiary,"LINESTRING (77.6080461 12.9817196, 77.6082407 12.9816235, 77.6082691 12.9816089, 77.6082814 12.9816038, 77.6086001 12.9814971, 77.6095242 12.9811414, 77.6099607 12.9809819, 77.6099872 12.9809724, 77.6100453 12.9809645)",1830.0,0.5567386674779434,0.8333333333333334,7,4,11,314,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.2916666666666667,1.3434742926680863,0.8177669607544874,0.6102829327654397,0.6814724672954062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_45297816,2023-11-10 07:00:00,0,0,1,0,0,0,1,13.005497548196859,77.56993980701901,13.005516222260274,77.56918998390411,13005,77569,Malleshwaram,No Junction,No Junction,secondary,9.0,876,osm_overpass_nearest_road,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",15th Cross Road,tertiary,"LINESTRING (77.5739373 13.0054147, 77.5735864 13.0054169, 77.5731541 13.0054296, 77.5726761 13.0054391, 77.5721695 13.0054428, 77.5720693 13.005444, 77.5718896 13.0054416, 77.5716925 13.005441, 77.5716653 13.0054409, 77.5712594 13.0054368, 77.5712126 13.0054364, 77.5707973 13.0054389, 77.5704825 13.005453, 77.5704247 13.0054575, 77.5699421 13.005474, 77.5696025 13.005489, 77.5692916 13.005499, 77.569237 13.0054989, 77.5691959 13.0055008, 77.5681646 13.0055491, 77.5676058 13.0055706, 77.5673945 13.0055722, 77.567161 13.0055745, 77.5671399 13.005576, 77.566987 13.0055872, 77.5669593 13.0055908, 77.5667143 13.0056226, 77.5664784 13.0056255, 77.5659447 13.0056292)",870.0,0.26467903863705505,0.4166666666666667,7,4,11,314,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.2916666666666667,0.5914207484027989,0.10222087009431093,0.6102829327654397,0.6814724672954062,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
osm_way_1158621923,2023-11-10 08:00:00,0,1,0,0,0,0,1,12.982864874124026,77.61079119375364,12.981663721704297,77.61032356718864,12982,77610,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,2746,osm_overpass_nearest_road,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Kamaraj Road,tertiary,"LINESTRING (77.6100994 12.981036, 77.6101421 12.9811601, 77.610227 12.9814067, 77.6102618 12.9815071, 77.6102719 12.9815371, 77.6102848 12.9815765, 77.6105128 12.9822064, 77.6105482 12.982335, 77.6105896 12.9826403, 77.6106274 12.9828988, 77.6106499 12.9830532, 77.6106643 12.9830954, 77.6107615 12.9832888, 77.6109992 12.9836568, 77.6112553 12.9838788, 77.6114976 12.9840777, 77.6117128 12.9842886, 77.6117556 12.9843505, 77.6117965 12.9844973)",2424.0,0.7374505628232431,0.9166666666666666,8,4,11,314,0,1,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.3333333333333333,1.8691816245816852,2.351080012169151,0.8950410708853057,0.885914207484028,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1278975050,2023-11-10 08:00:00,0,1,1,0,0,0,2,12.964638984106822,77.53959511971502,12.964807015938337,77.53907634540067,12965,77538,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,secondary,9.0,1741,osm_overpass_nearest_road,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",5th Main Road,secondary,"LINESTRING (77.538189 12.9650872, 77.5385739 12.9649567, 77.5391349 12.964763, 77.5395405 12.9646229, 77.540567 12.9643633, 77.5410181 12.9642473)",1730.0,0.5263157894736842,0.75,8,4,11,314,0,1,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.3333333333333333,0.0876178886522665,0.10222087009431093,0.8950410708853057,0.885914207484028,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
osm_way_1297586919,2023-11-10 08:00:00,2,1,1,0,0,0,4,13.010893098730566,77.55449166606876,13.011351343915344,77.55450497328042,13011,77554,Malleshwaram,No Junction,No Junction,secondary,9.0,756,osm_overpass_nearest_road,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Dr. Rajkumar Road,secondary,"LINESTRING (77.5544938 13.0120289, 77.5544982 13.0117078, 77.5544985 13.0116833, 77.5544848 13.0102188, 77.554489 13.0099984, 77.5544899 13.0099338, 77.5544896 13.0097573)",637.0,0.19379373288713111,0.05,8,4,11,314,0,1,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.3333333333333333,0.5841192576817766,0.6133252205658656,0.8950410708853057,0.885914207484028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_149418897,2023-11-10 08:00:00,2,0,4,0,0,0,6,13.010605932937187,77.55467891143944,13.011089133245383,77.55461549643799,13011,77554,Malleshwaram,No Junction,No Junction,residential,6.0,758,osm_overpass_nearest_road,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,service,"LINESTRING (77.5544985 13.0116833, 77.5545215 13.0116554, 77.55453 13.0116441, 77.5545595 13.0116049, 77.5545809 13.0114899, 77.5545881 13.0110408, 77.5545934 13.0104682, 77.5545974 13.0100358, 77.5545972 13.0100176, 77.5546025 13.0100001, 77.5546128 13.0099849, 77.5546313 13.009971, 77.5546536 13.0099646, 77.5551459 13.0099685, 77.5551701 13.0099789, 77.5551919 13.0099936, 77.5552109 13.0100126, 77.5552257 13.0100348)",635.0,0.19318527532704594,0.03333333333333333,8,4,11,314,0,1,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.3333333333333333,0.48919987830848793,0.5111043504715547,0.8950410708853057,0.885914207484028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_150808468,2023-11-10 08:00:00,3,0,0,0,0,0,3,12.975358039947267,77.57631994551893,12.975399784994273,77.57633541672394,12975,77576,Upparpet,BTP040 - Elite Junction,Named Junction,primary,12.0,873,osm_overpass_nearest_road,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,primary_link,"LINESTRING (77.5764607 12.9751388, 77.5763716 12.9752902, 77.5762965 12.9753966, 77.5761839 12.9755523, 77.576166 12.9755676)",866.0,0.2634621235168847,0.4,8,4,11,314,0,1,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.3333333333333333,0.9637967751749315,1.6866443565561302,0.8950410708853057,0.885914207484028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_170932623,2023-11-10 08:00:00,8,0,0,0,0,0,8,12.97566594790666,77.55954983761525,12.975704685254222,77.55965306265178,12975,77558,Magadi Road,No Junction,No Junction,primary,12.0,1043,osm_overpass_nearest_road,"G Narayana Kumar Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",Magadi Road,primary,"LINESTRING (77.5643882 12.9757644, 77.5641826 12.9757457, 77.5638338 12.975765, 77.5636018 12.9757541, 77.5634046 12.9757326, 77.5627504 12.9756424, 77.5625654 12.9756293, 77.562476 12.9756229, 77.561784 12.9756464, 77.561708 12.9756451, 77.5612958 12.9756725, 77.5610733 12.9756683, 77.5609966 12.9756735, 77.5607202 12.9756908, 77.5605565 12.9756885, 77.5603955 12.975699, 77.5602919 12.9757058, 77.5600778 12.9757297, 77.5598965 12.9757254, 77.559833 12.9757258, 77.5597298 12.9757265, 77.5595787 12.975727, 77.5595574 12.9757271, 77.5593247 12.9757407, 77.5591688 12.9757355, 77.559041 12.9757333, 77.5590094 12.9757327, 77.5587169 12.9757321, 77.5583055 12.9757079, 77.5577406 12.9756752, 77.5576751 12.9756704, 77.5570678 12.9756258, 77.556852 12.9756121, 77.5568229 12.9756108, 77.5564839 12.975596, 77.5563714 12.9755911, 77.5561275 12.9755804, 77.5548224 12.9755448, 77.5547248 12.9755389, 77.5547055 12.9755399)",899.0,0.2735016732582902,0.45,8,4,11,314,0,1,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.3333333333333333,0.3431700638880438,0.45999391542439916,0.8950410708853057,0.885914207484028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_207478098,2023-11-10 08:00:00,0,1,0,0,0,0,1,12.976853645487303,77.57725627025195,12.976642602039357,77.57730475910554,12976,77577,Upparpet,BTP040 - Elite Junction,Named Junction,secondary,9.0,2795,osm_overpass_nearest_road,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",W H Hanumanthappa Road,tertiary,"LINESTRING (77.5770417 12.9748638, 77.5770658 12.9749238, 77.5773858 12.9761091, 77.5774247 12.9762448, 77.5773324 12.9769348, 77.577324 12.9769955, 77.5773154 12.9770549, 77.5772549 12.977612, 77.5772101 12.9781106, 77.5771476 12.9786725, 77.5771236 12.9788731)",2546.0,0.7745664739884393,0.95,8,4,11,314,0,1,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.3333333333333333,2.416793428658351,2.9644052327350168,0.8950410708853057,0.885914207484028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
